day,countryCode,countryName,lat,lon,confirmed,cured,death
2020/01/22,PT,Portugal,39.5,-8,0,0,0
2020/01/23,PT,Portugal,39.5,-8,0,0,0
2020/01/24,PT,Portugal,39.5,-8,0,0,0
2020/01/25,PT,Portugal,39.5,-8,0,0,0
2020/01/26,PT,Portugal,39.5,-8,0,0,0
2020/01/27,PT,Portugal,39.5,-8,0,0,0
2020/01/28,PT,Portugal,39.5,-8,0,0,0
2020/01/29,PT,Portugal,39.5,-8,0,0,0
2020/01/30,PT,Portugal,39.5,-8,0,0,0
2020/01/31,PT,Portugal,39.5,-8,0,0,0
2020/02/01,PT,Portugal,39.5,-8,0,0,0
2020/02/02,PT,Portugal,39.5,-8,0,0,0
2020/02/03,PT,Portugal,39.5,-8,0,0,0
2020/02/04,PT,Portugal,39.5,-8,0,0,0
2020/02/05,PT,Portugal,39.5,-8,0,0,0
2020/02/06,PT,Portugal,39.5,-8,0,0,0
2020/02/07,PT,Portugal,39.5,-8,0,0,0
2020/02/08,PT,Portugal,39.5,-8,0,0,0
2020/02/09,PT,Portugal,39.5,-8,0,0,0
2020/02/10,PT,Portugal,39.5,-8,0,0,0
2020/02/11,PT,Portugal,39.5,-8,0,0,0
2020/02/12,PT,Portugal,39.5,-8,0,0,0
2020/02/13,PT,Portugal,39.5,-8,0,0,0
2020/02/14,PT,Portugal,39.5,-8,0,0,0
2020/02/15,PT,Portugal,39.5,-8,0,0,0
2020/02/16,PT,Portugal,39.5,-8,0,0,0
2020/02/17,PT,Portugal,39.5,-8,0,0,0
2020/02/18,PT,Portugal,39.5,-8,0,0,0
2020/02/19,PT,Portugal,39.5,-8,0,0,0
2020/02/20,PT,Portugal,39.5,-8,0,0,0
2020/02/21,PT,Portugal,39.5,-8,0,0,0
2020/02/22,PT,Portugal,39.5,-8,0,0,0
2020/02/23,PT,Portugal,39.5,-8,0,0,0
2020/02/24,PT,Portugal,39.5,-8,0,0,0
2020/02/25,PT,Portugal,39.5,-8,0,0,0
2020/02/26,PT,Portugal,39.5,-8,0,0,0
2020/02/27,PT,Portugal,39.5,-8,0,0,0
2020/02/28,PT,Portugal,39.5,-8,0,0,0
2020/02/29,PT,Portugal,39.5,-8,0,0,0
2020/03/01,PT,Portugal,39.5,-8,0,0,0
2020/03/02,PT,Portugal,39.5,-8,2,0,0
2020/03/03,PT,Portugal,39.5,-8,2,0,0
2020/03/04,PT,Portugal,39.5,-8,5,0,0
2020/03/05,PT,Portugal,39.5,-8,8,0,0
2020/03/06,PT,Portugal,39.5,-8,13,0,0
2020/03/07,PT,Portugal,39.5,-8,20,0,0
2020/03/08,PT,Portugal,39.5,-8,30,0,0
2020/03/09,PT,Portugal,39.5,-8,30,0,0
2020/03/10,PT,Portugal,39.5,-8,41,0,0
2020/03/11,PT,Portugal,39.5,-8,59,0,0
2020/03/12,PT,Portugal,39.5,-8,59,0,0
2020/03/13,PT,Portugal,39.5,-8,112,0,1
2020/03/14,PT,Portugal,39.5,-8,169,0,2
2020/03/15,PT,Portugal,39.5,-8,245,0,2
2020/03/16,PT,Portugal,39.5,-8,331,0,3
2020/03/17,PT,Portugal,39.5,-8,448,1,3
2020/03/18,PT,Portugal,39.5,-8,448,2,3
2020/03/19,PT,Portugal,39.5,-8,785,3,3
2020/03/20,PT,Portugal,39.5,-8,1020,6,5
2020/03/21,PT,Portugal,39.5,-8,1280,12,5
2020/03/22,PT,Portugal,39.5,-8,1600,14,5
2020/03/23,PT,Portugal,39.5,-8,2060,23,14
