day,countryCode,countryName,lat,lon,confirmed,cured,death
2020/01/22,KR,South Korea,37,127.5,1,0,0
2020/01/23,KR,South Korea,37,127.5,1,0,0
2020/01/24,KR,South Korea,37,127.5,2,0,0
2020/01/25,KR,South Korea,37,127.5,2,0,0
2020/01/26,KR,South Korea,37,127.5,3,0,0
2020/01/27,KR,South Korea,37,127.5,4,0,0
2020/01/28,KR,South Korea,37,127.5,4,0,0
2020/01/29,KR,South Korea,37,127.5,4,0,0
2020/01/30,KR,South Korea,37,127.5,4,0,0
2020/01/31,KR,South Korea,37,127.5,11,0,0
2020/02/01,KR,South Korea,37,127.5,12,0,0
2020/02/02,KR,South Korea,37,127.5,15,0,0
2020/02/03,KR,South Korea,37,127.5,15,0,0
2020/02/04,KR,South Korea,37,127.5,16,0,0
2020/02/05,KR,South Korea,37,127.5,19,0,0
2020/02/06,KR,South Korea,37,127.5,23,0,0
2020/02/07,KR,South Korea,37,127.5,24,0,1
2020/02/08,KR,South Korea,37,127.5,24,0,1
2020/02/09,KR,South Korea,37,127.5,25,0,3
2020/02/10,KR,South Korea,37,127.5,27,0,3
2020/02/11,KR,South Korea,37,127.5,28,0,3
2020/02/12,KR,South Korea,37,127.5,28,0,7
2020/02/13,KR,South Korea,37,127.5,28,0,7
2020/02/14,KR,South Korea,37,127.5,28,0,7
2020/02/15,KR,South Korea,37,127.5,28,0,9
2020/02/16,KR,South Korea,37,127.5,29,0,9
2020/02/17,KR,South Korea,37,127.5,30,0,10
2020/02/18,KR,South Korea,37,127.5,31,0,12
2020/02/19,KR,South Korea,37,127.5,31,0,12
2020/02/20,KR,South Korea,37,127.5,104,1,16
2020/02/21,KR,South Korea,37,127.5,204,2,16
2020/02/22,KR,South Korea,37,127.5,433,2,16
2020/02/23,KR,South Korea,37,127.5,602,6,18
2020/02/24,KR,South Korea,37,127.5,833,8,18
2020/02/25,KR,South Korea,37,127.5,977,10,22
2020/02/26,KR,South Korea,37,127.5,1261,12,22
2020/02/27,KR,South Korea,37,127.5,1766,13,22
2020/02/28,KR,South Korea,37,127.5,2337,13,22
2020/02/29,KR,South Korea,37,127.5,3150,16,27
2020/03/01,KR,South Korea,37,127.5,3736,17,30
2020/03/02,KR,South Korea,37,127.5,4335,28,30
2020/03/03,KR,South Korea,37,127.5,5186,28,30
2020/03/04,KR,South Korea,37,127.5,5621,35,41
2020/03/05,KR,South Korea,37,127.5,6088,35,41
2020/03/06,KR,South Korea,37,127.5,6593,42,135
2020/03/07,KR,South Korea,37,127.5,7041,44,135
2020/03/08,KR,South Korea,37,127.5,7314,50,135
2020/03/09,KR,South Korea,37,127.5,7478,53,135
2020/03/10,KR,South Korea,37,127.5,7513,54,247
2020/03/11,KR,South Korea,37,127.5,7755,60,288
2020/03/12,KR,South Korea,37,127.5,7869,66,333
2020/03/13,KR,South Korea,37,127.5,7979,66,510
2020/03/14,KR,South Korea,37,127.5,8086,72,510
2020/03/15,KR,South Korea,37,127.5,8162,75,510
2020/03/16,KR,South Korea,37,127.5,8236,75,1137
2020/03/17,KR,South Korea,37,127.5,8320,81,1407
2020/03/18,KR,South Korea,37,127.5,8413,84,1540
2020/03/19,KR,South Korea,37,127.5,8565,91,1540
2020/03/20,KR,South Korea,37,127.5,8652,94,1540
2020/03/21,KR,South Korea,37,127.5,8799,102,1540
2020/03/22,KR,South Korea,37,127.5,8897,104,2909
2020/03/23,KR,South Korea,37,127.5,8961,111,3166
