day,countryCode,countryName,region,lat,lon,confirmed,cured,death
2020/01/22,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/23,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/24,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/25,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/26,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/27,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/28,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/29,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/30,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/01/31,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/01,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/02,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/03,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/04,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/05,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/06,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/07,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/08,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/09,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/10,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/11,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/12,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/13,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/14,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/15,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/16,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/17,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/18,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/19,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/20,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/21,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/22,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/23,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/24,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/25,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/26,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/27,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/28,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/02/29,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/01,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/02,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/03,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/04,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/05,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/06,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/07,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/08,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/09,BF,Burkina Faso,Africa,13,-2,0,0,0
2020/03/10,BF,Burkina Faso,Africa,13,-2,1,0,0
2020/03/11,BF,Burkina Faso,Africa,13,-2,2,0,0
2020/03/12,BF,Burkina Faso,Africa,13,-2,2,0,0
2020/03/13,BF,Burkina Faso,Africa,13,-2,2,0,0
2020/03/14,BF,Burkina Faso,Africa,13,-2,2,0,0
2020/03/15,BF,Burkina Faso,Africa,13,-2,3,0,0
2020/03/16,BF,Burkina Faso,Africa,13,-2,15,0,0
2020/03/17,BF,Burkina Faso,Africa,13,-2,15,0,0
2020/03/18,BF,Burkina Faso,Africa,13,-2,20,0,1
2020/03/19,BF,Burkina Faso,Africa,13,-2,33,0,1
2020/03/20,BF,Burkina Faso,Africa,13,-2,40,0,1
2020/03/21,BF,Burkina Faso,Africa,13,-2,64,5,2
2020/03/22,BF,Burkina Faso,Africa,13,-2,75,5,4
2020/03/23,BF,Burkina Faso,Africa,13,-2,99,5,4
